,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,y
1024,7.84576178,-3.08875513,-0.27348256,-2.21605659,1.43709481,-2.77239108,-4.438941,0.43574989,-7.30257654,1.02828336,7.58303595,5.43573856,3.3691144,2.79432654,0.81995583,1.83751988,2.64947152,1.58710074,-3.48338962,2.0387516,-0.0451041,-1.12196326,-0.65607941,-0.49919772,-1.92125249,-2.59873962,0.60615695,1.99945402,0.5494709,2.47035456,-0.09227788,0.29128051,0.00830738,-2.03481603,-1.70951867,-1.98156321,2.789994,0.43329692,0.51780772,0.75953388,-1.25933909,0.58263302,3.39313149,1.06571627,-0.47885275,-1.17211854,1.67853069,-2.96337438,2.78255343,-1.84012532,-1.37697315,0.30795866,1.21983027,0.78154618,-2.24764276,0.61821592,-0.33027172,1.08213603,0.50269157,-1.41091204,0.79493481,2.29936957,-0.81696647,-1.1413523,6
447,5.69091511,-2.9810524,12.03687572,-4.30313301,-2.46819901,1.56605959,-1.02428007,3.53754568,-1.64788866,-4.09734201,-4.30333233,-1.82252669,-2.98667336,-2.46300054,3.60187697,0.72757554,-4.04605198,0.52060068,-6.40514183,1.11210608,2.26125431,-0.5340603,0.33296901,-1.61478186,-1.67119491,0.33361238,3.97888517,-4.16123295,-0.03486061,0.93270159,-2.52840328,1.28185391,0.19005926,-0.14342993,2.13518381,-3.93834853,1.21041417,-0.1088565,2.27091932,-2.20659447,-1.58828723,2.55767274,0.29766995,-2.66913676,0.96864069,0.18208247,-1.16084695,0.20940304,1.18695617,1.05370951,-0.52158791,0.24858898,-1.63337779,1.78981662,0.35360438,1.35712385,-1.28564405,-0.08337277,-1.15823042,-0.94254792,0.08457293,1.0315125,0.43799257,-1.05646276,3
346,7.75701094,2.92782879,-7.45236349,6.33634996,6.31745529,7.73086548,-3.8936367,-1.02327967,4.35985804,-3.3678081,1.84904957,1.53258753,2.69537473,-1.358899,-1.21465158,2.95669842,-3.78052902,1.70525479,0.36621481,-2.41500807,2.90121579,4.12281179,-1.55651879,3.88881493,-2.01342297,3.215204,1.80269492,-1.43028796,-1.4553051,-3.30237484,-2.34732866,-2.12142324,0.16825221,0.38180107,-0.732849,-3.30685997,2.14056325,0.92724621,0.02058268,-0.78342688,-0.85806394,2.36971545,1.48030865,1.34993255,-0.43145335,0.23777211,-1.37718296,-0.39797139,-0.26799443,1.29514349,1.40127993,1.9402287,1.03436279,-0.4867723,0.08638787,-0.87252814,-0.19423032,-1.57984364,-2.30653262,-1.24228263,0.04021363,0.76895875,-0.43316156,-0.10108573,2
675,-6.37208366,-0.95466661,1.76875329,11.93896294,-1.52060342,-1.33499122,-4.88673592,-1.15591192,-1.48784161,1.88878894,1.38510847,3.76741123,-0.7340064,-0.85173208,0.04935455,-2.22729111,1.71507883,5.25835037,-5.49722767,0.29102898,-2.13679957,-1.00281858,4.439363,-0.27630806,-5.78928757,-0.03699577,1.24136031,1.52966261,0.24396944,0.68465018,-3.10459042,2.51860714,-1.43436944,2.08368611,1.68286085,0.29397869,1.90088058,-1.5581007,0.31262076,0.17118925,0.26334274,-1.48125684,-1.43175471,1.1774708,1.80733764,2.09885788,0.15343514,2.78187013,-0.59072387,1.76397288,-0.09129258,0.69538897,-0.30510449,1.77235949,1.09285402,0.90306377,-0.16213036,-0.52519673,-0.5242722,0.02723908,-0.80764067,-0.45186663,0.08259422,-1.05231214,4
452,3.20615768,-2.100914,5.35533857,-3.41502476,-2.2070241,3.28399706,-3.04025078,6.90404034,-5.40794039,-1.25623751,-5.30711746,-2.72797799,-1.81577277,-1.64003754,1.02118087,-1.65662813,-1.48328662,1.68168616,-7.34585762,1.28376102,-0.86142087,0.35726702,-0.01370084,-0.3140316,1.93589604,1.56844342,5.08385181,-5.23517227,-1.68173409,-0.72376204,-2.09789944,0.06551528,-0.96418548,-1.20234227,0.43500876,-0.85096908,0.54751372,-0.78341252,0.28416908,-0.88859284,0.44648373,1.22034168,0.08883765,-2.33201575,-2.83868456,1.4217782,-1.15207529,0.32472372,0.36946732,-0.18653601,-0.35319281,-0.73423505,0.03708053,0.92392462,-0.2548514,0.21327949,-0.3543551,2.07533312,0.35295975,-0.49199462,-0.09525221,0.01196867,-0.16498822,0.45266953,3
1211,-4.60862541,2.66781521,-3.13660383,-3.97029972,1.98368514,1.22012937,0.93437839,-3.66992211,-4.01011038,-10.08184147,0.2412715,2.7085638,-4.96065521,3.74960971,-5.48310852,-2.13746977,0.72682524,-3.25779724,-1.79156268,0.61303902,-0.66686928,0.51126635,-1.69733536,1.12622786,0.38422513,-0.70727712,0.90209675,-2.93787575,-1.74037075,-0.57974231,-2.36669922,0.84717178,-0.06256203,-0.18753296,-2.0776906,0.26296526,0.61272168,-1.30962825,0.40698862,-1.04362261,0.02486193,-0.34841639,-0.48883075,-0.93265367,0.23960209,0.4648906,-0.07175277,-0.96657729,-1.2166729,0.55906022,-0.06592999,-1.29736781,-0.24687409,-1.19130826,1.97515202,-0.68309224,-0.45775771,0.76417994,1.26404524,-0.8225984,0.50746584,0.01043335,1.43575108,-1.63085997,7
520,4.7556529,10.127388,6.94320822,-0.30214581,0.26409888,2.30745363,0.05502605,4.3268404,-2.82215309,2.76856685,-4.31495428,-0.61433005,-4.31251669,-0.13988832,5.7414937,-0.09072614,1.77478004,-2.40957427,-0.28783527,-2.24295187,0.22138369,1.39289117,0.60038757,-0.14580488,-1.45620394,-0.07875273,4.45917225,-3.70554876,-0.74733591,0.47532403,-2.53620625,-3.11182952,-1.1886313,-1.49975419,-0.28492606,-1.98116934,2.2746098,1.00789917,1.17155933,0.23488748,0.00257158,-0.10787903,-0.56058419,-1.21196127,-0.48901486,1.27239418,0.82301927,1.47957504,2.37882686,-0.55898285,-1.89432406,-1.11862969,-0.87121582,-0.02248049,0.783167,1.03944457,0.26526022,1.19743156,0.01126558,-1.33858991,0.08746757,-0.2915464,0.43283904,-1.06748712,3
1495,11.84869766,-7.41440868,2.72696972,7.76442051,-1.56875634,4.79894161,-0.65869856,-3.09567285,-1.20459843,0.31979519,-0.33166671,-4.70363808,3.7122035,-1.02843666,-0.54751492,0.48889434,-1.69589758,0.85971951,-0.11481962,-0.28439593,2.28458261,2.43740177,2.35874557,-1.08812666,-0.26757652,2.42831826,-0.46684223,-0.92691231,0.1723249,-1.36170554,-4.44705534,2.10031319,0.83290589,0.29404157,0.8334133,-1.76627767,1.21354246,2.47826481,1.21459579,0.23212415,-1.43396282,3.53444076,-1.35695839,1.11826086,-0.6100148,1.53420985,0.47606897,-0.39321113,-0.17275493,0.41794741,1.12106955,-0.17307711,0.96687233,0.63454318,0.01926297,-2.27094269,-2.38111734,-0.63547724,-0.5711273,-0.15380788,0.0829594,0.45920098,-0.72752142,-1.520697,8
46,-11.13533401,-0.32479239,6.40220833,-0.81665564,2.28385639,2.91975164,-6.93381977,-3.35740542,0.06005859,-1.92513549,-0.84936595,4.73354816,-1.14762855,3.94800806,0.07338881,-1.03940105,3.4271915,-3.10905075,-3.15697718,3.96567488,-0.60319519,2.37628841,5.09135342,1.80470514,1.07647693,1.29464567,4.58494329,0.4323194,0.11348319,1.0392524,-2.63574553,-0.62275147,1.3283602,-0.33647686,0.6280179,-1.32914925,-0.5675807,-0.82065266,0.73854643,-1.32363141,-0.64143509,0.46936977,0.37352371,-0.39696711,0.5755558,0.54169834,-0.66745889,-0.22105336,0.1606054,0.67903423,-0.6866557,-1.11466169,-0.71547914,0.60860157,-1.04131651,0.19765115,-0.08606362,-1.07239294,0.75548345,-0.07204759,0.65032321,-0.11869818,0.2447871,-1.1690346,1
1172,-7.29993153,-5.67086124,4.51743269,1.14984739,5.70564985,-3.01831555,-1.02279997,-5.52933502,-4.79679251,-2.4304142,6.02259541,6.21218586,1.14852023,-0.92775565,-1.043396,0.44075024,-0.54936159,-0.32884383,-3.20454359,4.33601475,1.78569651,1.6922009,6.52209759,0.75150466,-4.63380051,-2.19699192,1.35082865,1.47519732,1.94771051,-0.60925311,-3.9195981,2.85908604,-1.0944351,3.86784029,2.70235944,-0.26711419,0.22240233,1.23982418,1.57801485,-1.92003155,0.34072936,0.56114733,1.72204542,0.63298583,-2.23012638,-1.66363502,0.81560063,-2.47732472,1.31310892,-0.37495661,-0.89686489,1.1400528,0.82172287,0.9167968,-0.93850213,-0.22821164,0.21490455,-1.31554031,-1.87477899,0.37548757,1.02702594,0.5891872,-0.85359865,-1.00768673,6
1839,1.02434194,-11.04482365,4.97862959,0.8928616,11.98556519,1.05243623,2.1050477,-0.45820987,2.4604063,-3.49943185,-1.8758893,1.91460514,-3.18596697,5.89137411,-1.63118792,-1.05144954,-1.59457779,2.93933821,-0.91601968,3.48978233,-0.28398341,0.10990101,-0.59028339,-1.52496731,-1.03439593,-1.34018397,-0.79641753,0.35206962,-1.55365419,-1.06294763,-2.53943968,0.26190042,-0.51840317,-3.97372341,2.18475652,0.90010881,-0.5167625,1.64622378,-0.66784489,1.58482933,-2.50469875,-1.40059018,0.87297982,-1.65971625,-1.39160049,-0.83042657,0.78414357,-2.76081491,-0.47167599,0.26969337,1.17634284,-1.25802016,2.20720005,1.64297903,-1.07460523,-2.01763368,-0.52350116,0.630557,-1.04628491,-0.67556328,1.1596272,1.17490554,1.02214277,-0.62397778,10
39,-6.52063942,-5.32470131,-0.3610667,-1.27492869,2.0668416,0.34049433,-10.69326687,-2.12895656,3.16822004,-5.97110891,-1.46878815,1.24685907,3.76433134,1.79224443,-3.82840729,-3.64877748,1.98272276,0.21577561,3.29160643,4.0457325,-1.08073056,-1.44124317,-0.71916831,0.82478023,-1.9055382,0.32736629,2.48759842,0.00656247,1.44482255,-1.18469608,0.35356498,0.94884038,-0.36090875,0.04274726,0.36241263,2.04536128,-0.88879645,-2.83824158,1.77092242,-0.79820555,-0.24933177,0.060711,2.16159081,0.10698323,0.50645649,-0.37899697,-1.62870646,-1.40172982,-0.68682849,0.24225998,-1.88246679,-0.5596838,0.16471457,-0.15736496,0.68694329,1.90231299,-0.99910355,-2.06333017,0.429995,1.94345367,1.15549803,0.28594935,-0.21633089,-0.56419069,1
1769,-3.31129932,-5.06719303,4.99431038,0.55909288,5.52311468,0.13657987,-1.188519,-2.4936161,1.52018952,-9.53140545,2.83523488,-4.48586941,3.41079497,-3.06136942,-0.64050436,4.31589508,1.81514788,8.25590801,-5.74676037,-1.27646148,-3.62495303,-1.22558737,-0.57239342,-0.27855015,-3.59990168,-4.59415913,1.25815225,1.53142715,1.6060257,2.67252016,1.90460861,-0.95990241,0.86169201,0.46236098,-0.73206747,-2.73568296,-2.52681828,3.49740028,-1.34403861,-0.74013591,-2.661134,0.42740059,-1.11742926,0.28125852,-0.34812725,2.31378222,-2.018188,-1.89580083,-0.2226994,0.81914043,1.39097869,-0.86406446,1.75029087,0.35575259,-0.80107123,-1.52294064,1.3715961,-1.62902892,-1.06289268,-1.06072354,0.09543513,-0.24687274,-1.30165505,-0.39377013,9
159,-6.895751,-1.90967858,3.19172621,0.34685746,4.42402983,4.0575242,-8.50607872,1.0857935,-3.52026987,-2.84874225,-2.94885731,4.65665531,-1.86961842,5.12883568,0.41972494,-0.24737763,1.53832698,-1.11215353,-3.98125267,2.28720188,-3.34178305,1.2084465,3.71881676,1.52753305,0.04793191,2.1842165,2.46198654,-1.43317068,1.51870894,2.86141157,-2.08563519,-0.686993,0.12568131,-1.68705845,0.73080093,-2.70311451,-0.37995863,-0.17709047,2.10883093,-0.57860893,1.45299101,0.97505021,0.44128913,0.32839459,-0.56387699,-0.8808974,0.08576286,0.69119918,1.5272162,-2.20060778,-2.51317096,-1.51614809,0.92054427,-0.51228178,-0.95862025,-0.04306203,-0.68749547,-1.82528949,0.29085279,-0.79672074,0.11930831,-0.82894748,1.55879605,-2.67815685,1
364,1.09327567,-2.47507977,-7.70966673,3.77534842,13.77514744,3.9799149,-4.29928589,0.30270219,-2.83499289,-1.97477269,-1.28706121,2.67799854,0.86112046,-1.43390179,2.22127199,5.52795887,-0.46361792,3.0130136,-0.7923786,-2.47079325,2.1824069,0.02313626,1.17247868,0.14885521,-0.17961389,-4.04882669,0.46366739,0.85071146,-1.98836327,1.55062354,-0.31868517,2.19996548,-2.30121255,1.08270586,0.26371473,1.48341072,0.87762451,2.35756469,-3.09884548,-0.25454959,-0.22187406,-0.25573719,0.13854221,-2.70142174,-0.93891513,-0.46071124,-0.01364751,0.80584061,0.18560103,1.11592543,0.10422282,0.02621168,1.78248596,0.42286074,-0.03792548,-0.70495081,-0.31860518,-1.20826304,-1.10541141,0.15524435,0.16747098,-0.61745977,0.1232993,1.26693523,2
1650,-1.27070487,-2.55477786,0.76435667,5.99101162,3.74766874,-2.18687081,-8.56553364,-5.00518227,1.99570107,-8.40236664,1.17616153,-3.8020947,-0.79647303,-0.058296,2.00178719,2.59862399,0.41281676,3.37373376,-1.67381001,0.72401857,-3.73378181,-5.93709087,-1.05850208,1.35000992,-1.96497834,-1.27783942,0.40188777,-0.04001838,0.77118659,1.17923415,2.90779567,-0.11111212,1.22141266,-0.93766099,-1.43374014,-0.99783409,-2.81575131,2.02098227,2.76952267,-1.2448566,-2.70994234,0.41170442,0.08901159,0.80548233,1.1594609,0.11262283,-0.2323194,-0.40788388,-2.68046761,0.38410044,-0.3472544,1.3096869,0.55848944,-0.05258286,-0.30149156,1.39083743,-2.37407684,-0.4604944,0.02131915,1.8187834,-1.00006139,0.24750018,-0.63029706,1.34504128,9
929,-7.90672779,4.39955473,-10.00721455,-0.47710043,-1.16599238,5.49002838,2.2500658,-0.64893258,2.42072368,-7.96826124,2.26767039,4.27598047,-0.28133035,0.08508772,-2.26412535,1.12398028,1.25471044,2.60501742,-2.83362365,-2.14959955,0.4298901,-2.08324218,0.07093336,2.73192978,-0.68090343,-3.6558466,-0.38171726,2.01784945,-0.58617496,0.65604007,-0.17203009,-1.65996933,-1.27698731,-5.06265497,-0.60200357,3.77606225,-1.5251565,2.12816119,-3.39951563,2.61328411,-1.58555186,-2.64992309,-3.81941915,-3.28237033,-1.4998616,0.90589297,2.6882391,-1.60295701,0.58641505,0.83444059,0.04079816,-1.48929405,0.18707824,1.37162733,1.21349752,2.06589198,0.84018457,0.45121741,1.08070493,-0.1195848,0.42140782,1.41646981,0.77483082,-1.78621733,5
263,4.55737972,-0.30032802,-5.49159908,12.61867523,10.46054649,4.74959326,-0.37992573,-0.5337249,3.31941891,-2.90891051,-1.6658473,1.0812223,2.71071768,0.08276384,0.34518433,4.94147491,-3.03253937,3.38983941,-0.448273,-1.7356931,3.19667292,1.25746906,-0.32018104,2.65774202,-0.19601804,-1.19987869,-0.94575733,2.31537938,-0.26599884,-1.18920398,-1.76291382,1.22607708,-2.04027319,0.13409883,1.38691509,0.73724604,1.57596755,3.5325098,-2.23857069,-0.91060781,1.22340298,-1.04527044,0.19540267,-1.15507019,-1.26952899,0.6684981,0.62198609,0.26714468,1.20860314,1.67960298,-0.05324917,1.83214593,0.21349931,0.05545974,0.19477218,0.07740718,-0.3052845,-1.33902645,-1.78839779,-0.81562805,0.18406774,-0.84314686,-1.29126859,0.432302,2
460,5.16846752,2.30420542,10.6671896,-3.99038649,0.56486452,4.68758297,-1.16176558,4.10778713,-3.05251551,-0.44678777,-7.579566,-1.58785272,-0.67362189,-2.32320881,1.86761928,-0.75995517,-3.51617098,-2.54929066,-3.88273883,-0.26971078,0.05989954,1.36441851,-0.68820536,-0.42653465,0.05197138,0.31765991,3.1048255,-4.26459599,-0.3791995,-0.00652087,-1.37842023,0.87107348,-0.99794906,-1.09268951,2.16384554,-1.30119598,2.67382693,-1.12586093,2.22252798,-0.59634858,0.23657203,-0.94140476,-0.06251797,-3.01170421,-0.58129871,-0.06858092,-0.68601418,-0.26423454,1.17057109,-1.160285,-0.06336789,-1.54805326,-0.87723136,0.08285975,1.05640888,-0.28808856,-0.96894431,-0.19353028,-0.76782113,-0.74382228,0.64924645,1.18652201,0.11934167,-0.64996827,3
970,-11.44553661,6.13044167,-7.60938025,0.83202422,-4.51714993,2.22252178,0.17803288,0.68473697,4.744555,-6.83672905,3.05523348,5.91153383,3.22669196,1.91950202,-1.8325448,2.06321025,-3.41118097,1.23273087,-1.25958943,0.38391948,-0.86369085,-0.91180068,-3.65125084,-0.28721452,-0.48151189,-3.0450933,0.6500473,4.14143562,0.81070948,2.47902966,-2.11963797,-1.19423139,0.24857168,-4.13367224,2.49576688,5.08492231,-1.47717285,1.80828083,-2.28620005,1.12032378,0.62879217,-3.83694267,-0.71333587,1.18820775,-1.31155288,0.32496822,0.88723034,0.40328979,-0.02428778,1.06905663,-1.83806968,-0.58645618,-0.57517648,-1.22080946,1.27353227,1.742378,2.29624939,0.67699087,0.73758858,1.51808536,-0.54698831,1.1135478,1.34777987,-0.71702808,5
600,-0.05719674,1.45137405,3.25502396,12.07049465,4.16910505,-2.98018146,-1.67606068,-6.3879137,-3.10386896,1.04072177,4.73456192,5.08247375,0.23647606,-0.16398045,-1.96143961,1.97760463,2.45163608,-0.37066901,1.98949504,4.09635925,0.76041508,0.17240626,-1.00599432,1.76863241,-2.11610818,0.75251895,-0.14338616,2.36645031,0.12185454,-0.99987841,0.60069728,-0.72401261,-2.33464289,3.06696868,-1.07210302,-1.58552372,0.76708961,-3.60406137,-1.37743795,-1.21244502,0.27975464,0.89392334,-0.59067571,-0.25309342,0.68889213,-1.65068221,0.60380089,1.04526794,-0.75978667,-0.40994823,-0.62082505,-0.90380371,-1.08782458,-1.67747712,0.22724086,-0.87341988,-0.04024553,-0.09917019,0.13359475,0.56851375,-0.85448378,0.08981556,-0.88645655,-0.51009285,4
343,0.28401899,10.52287388,-10.03826904,-1.89698219,3.43462563,1.65253091,-1.87098455,-4.30266857,-0.12792397,-2.95381975,0.48140645,3.21523905,-0.46016157,-2.78321576,0.97322178,2.5017817,0.67605972,-0.11218786,-0.07490709,-1.07553303,-1.51145685,1.32427597,1.8627342,-0.1400187,2.46658659,-4.58948565,-0.19380516,-0.45482498,-2.35851049,1.54261386,0.00972998,-1.36914134,-1.63161707,-2.47848654,-3.03310943,-0.43239793,-0.13177943,1.43543589,-0.00331485,0.82270861,-0.99813998,-2.22295833,-1.14668334,-1.08469403,-1.45170248,0.12827933,-1.48833144,-2.41107869,-0.19721454,-0.63520324,1.4246037,-3.07357502,-0.1647625,1.35122478,0.62380755,1.59638,-0.66779566,-0.20334129,0.30825496,-1.81550741,0.37903166,-0.06153128,-0.85191518,-1.28378296,2
1063,3.12576866,-3.59008789,-6.94047976,2.15252042,2.4439826,-8.58554268,2.95707369,-4.67473221,-2.16788912,-5.07786322,0.25801063,-0.10995483,2.30941248,-0.23907962,-3.70716524,2.14731479,4.41640377,3.54939818,2.00743413,4.06459904,1.98372841,-2.60261583,1.78641808,-2.92570114,-1.56890869,1.74440169,-0.61122525,0.62986743,2.92121649,-0.30206472,-0.27409017,1.09751272,1.00774395,0.31452751,-2.83741117,-2.39939237,0.56409121,1.54849601,-1.3282131,-0.35292614,-0.37530589,-0.74501717,-1.96116483,1.81013346,0.85514295,-0.81512529,-0.11532839,-1.09991193,0.10504606,1.44438398,-1.46373737,2.1733861,-1.20513535,0.46037078,1.21972549,0.96440661,-0.44349217,-0.19468273,1.04277134,-0.46213979,0.13815151,0.74735802,-0.69472504,1.45352709,6
232,4.87272978,5.32981682,-6.32135725,8.48344326,3.76182604,7.03478622,-7.95137596,-3.04785991,3.09286499,-1.05845237,0.23559427,-0.43605351,1.14496207,1.00705802,-1.75942802,3.76199532,-5.69671631,-1.45276165,0.66556978,-0.60598767,0.2957195,-2.39556789,-1.89195406,2.67843485,0.54918277,-0.09624493,1.20411336,1.03841758,1.04151869,-0.4761284,1.02656031,-0.74580276,-0.95401084,-0.39561993,-0.3204999,-2.01104498,-0.21289682,0.84071374,-0.21726537,-1.6498605,-2.65251207,-0.61210078,0.95682281,0.13188086,1.63713801,1.48859072,1.33451056,0.16273379,-0.31393242,0.40204835,1.42430413,-0.90807676,0.94823813,-0.88331127,-1.60746098,0.18736404,-2.09649706,-2.64213014,0.71740407,0.22707677,0.10312061,-1.1087327,0.95341849,1.05851269,2
1749,-7.20514202,-6.55622864,3.13073587,4.94626427,2.49689817,-3.22941422,1.29647994,4.88980865,2.07485771,-7.77906418,6.02983665,-0.94715905,2.4057188,-6.15029526,-1.0755682,4.11332512,-4.69841862,6.03381729,-0.00460899,1.68001533,-3.58822966,-2.76463532,2.57099199,-0.19137836,-2.74972725,-1.91962528,2.361619,2.02050757,1.44862533,0.13507688,1.83688867,1.33949137,-2.68394613,-0.95377797,1.56818545,-1.01701736,-0.88936138,2.44427896,-2.9360733,0.39964646,-0.33156866,1.21137917,-2.88032269,0.51089793,-0.76783407,-0.92286956,-1.13811111,-0.24408102,-1.79114175,1.06724334,-1.76400518,2.42465854,-2.22307229,-0.335832,0.13943774,1.68218803,0.29184127,-1.82215607,-0.99419832,1.46619689,-0.37981433,1.01183653,-0.67979527,2.55594969,9
306,0.7676729,3.09153605,-6.18469429,10.15723038,11.16243076,3.87394834,2.90502501,0.77580726,0.70113659,-1.20879602,-1.21566677,3.91461563,5.07185268,-0.19200042,-0.28723335,2.0113914,3.58432269,5.28816986,-1.30078542,0.53175831,-2.63576055,1.28945351,-1.00849044,-2.70757365,0.1673032,-3.9071846,-1.03986824,0.79667878,1.74307561,-0.27373892,1.04544139,1.57094765,-1.83933067,-0.56622475,1.14797235,3.11132884,-0.34860754,0.74708235,-3.83909178,-1.15182078,0.86334813,-2.0860374,-2.16105413,0.95830959,-1.06439888,-0.06860393,0.75934941,-0.88987613,1.28021145,1.4743675,-0.63264042,0.55556965,0.4886384,-1.05736041,-1.27474546,0.72723329,-0.53964996,1.23661625,-0.01686352,0.01464748,1.33877563,-0.49652788,0.6426574,0.49223086,2
1752,-2.37570715,2.45216465,4.59402323,2.02638936,0.39728534,3.10281563,-2.50577593,-2.71449733,-0.16194105,-9.62938213,-2.37986803,0.08407807,-2.02224064,0.51730704,3.81430602,-2.40717077,5.19097233,4.36970043,-5.04293633,-1.69853044,-2.43462873,-2.52084136,-2.2700038,3.4654026,0.35164428,-1.99230731,1.93736327,2.22864985,2.03839254,1.49673903,0.98730493,1.15719724,2.68426371,1.24090517,-3.89929748,3.49206495,-0.41202712,1.39646983,-0.61896622,-1.52682185,1.80196452,-1.31045198,-1.33251488,-1.19505632,-1.36590993,-0.85813433,-2.25344563,0.49154365,-3.28823042,0.75993121,0.11861859,-1.46620274,-0.37360001,0.36544025,0.77121103,-0.40737852,-0.44736242,-0.05955876,1.35766244,-1.35292006,-0.21038446,-0.22774243,-0.15320897,-0.24959376,9
503,3.91791916,7.06972504,2.22296071,-1.0856148,-0.57279611,3.78193164,-0.21043158,2.36807203,-8.51120377,3.5706563,-4.65923786,0.97988033,-1.89916778,-3.6057663,4.81348419,1.54203641,2.4793036,-0.20204061,-4.4536972,-0.8926785,2.37287855,1.56687164,2.51550674,-1.92651105,0.6314075,-0.33835381,3.69572687,-4.22328711,1.51719213,1.20382416,-2.0892334,0.16743112,-0.6481331,-2.41074491,1.67832553,-0.18769309,1.61231017,-0.24396974,-0.869326,-0.85394061,-0.14996886,0.41562718,-0.44777852,0.24449216,-1.28917468,0.38216686,2.3359046,-0.75800943,2.15857077,-0.00078195,-0.85135674,-0.73476768,-0.12706232,-0.46207654,1.10446477,0.07861227,0.0263052,1.58905423,-0.17806461,-1.02465165,-1.01539111,-1.29271007,0.02904129,0.25016546,3
262,4.05418205,7.25326252,-8.34268475,3.19948149,6.32823706,4.4177556,-6.44795704,-0.36152005,-2.63956594,-3.81454635,-1.50177431,4.16543531,0.5991236,-1.02156961,-1.47126579,3.2724328,1.38004541,-0.10826075,0.26655769,-0.32163441,1.69424593,2.51762247,-0.73112118,0.89504933,-0.02760667,-2.41638756,2.57631731,-1.17695594,-0.10225058,0.43440676,-0.44089305,0.2296772,-1.47947693,-0.33101219,-0.73653364,0.59620118,0.65942931,-0.67681867,-0.38675463,-0.37508753,-0.74491793,-0.18375535,3.29472208,0.01989531,-1.00322998,0.04606792,-1.56666577,0.73198497,0.213402,1.23600733,-0.7351374,-0.85852718,-0.71715856,0.62696117,2.45625257,-0.25874084,0.30721593,1.01097643,0.2883181,0.87738132,1.25241148,-0.52082849,-2.20317411,0.06987541,2
883,-8.64040184,2.23868179,-5.39512968,-4.84503317,3.45407391,6.20627308,2.89220858,0.86522293,-0.22130585,-6.66784859,7.43281078,3.9102273,-4.02347517,1.34814703,-0.37898922,2.74030352,1.00410032,0.89387238,-2.04924965,-3.37724876,-0.23820354,-3.24624109,1.48799932,0.64166403,-1.7921139,-4.2715683,0.36912054,4.44804239,1.11727619,1.02491176,2.41861844,-1.19219029,1.38093698,-4.62843323,-3.86486983,1.65704978,0.28762579,2.45432544,-5.69357538,-0.77654028,-1.1585685,-0.57328993,-2.11197758,-1.84333158,0.71888018,-0.59019023,1.73407781,-1.58448768,2.29640484,1.33728516,0.99560022,-2.02950907,0.43098545,-0.00775754,-0.40828401,-0.26791427,0.46183181,0.36331207,0.04569209,-1.12298131,0.59852105,-0.61020041,2.18910313,-0.3714346,5
